2022,10,5,18,1,70.648000
2022,10,5,18,2,21.949000
2022,10,5,18,3,20.364000
2022,10,5,18,4,21.574000
2022,10,5,18,5,19.221000
2022,10,5,18,6,22.482000
2022,10,5,18,7,19.769000
2022,10,5,18,8,19.239000
2022,10,5,18,9,20.707000
2022,10,5,18,10,20.850000
2022,10,5,18,11,19.690000
2022,10,5,18,12,21.595000
2022,10,5,18,13,18.979000
2022,10,5,18,14,21.181000
2022,10,5,18,15,18.799000
2022,10,5,18,16,17.545000
2022,10,5,18,17,17.842000
2022,10,5,18,18,18.196000
2022,10,5,18,19,18.758000
2022,10,5,18,20,18.661000
2022,10,5,18,21,14.489000
2022,10,5,18,22,15.269000
2022,10,5,18,23,18.541000
2022,10,5,18,24,15.737000
2022,10,5,18,25,18.111000
2022,10,5,18,26,17.240000
2022,10,5,18,27,19.703000
2022,10,5,18,28,17.022000
2022,10,5,18,29,19.138000
2022,10,5,18,30,17.053000
2022,10,5,18,31,17.195000
2022,10,5,18,32,16.186000
2022,10,5,18,33,17.290000
2022,10,5,18,34,17.281000
2022,10,5,18,35,16.855000
2022,10,5,18,36,16.870000
2022,10,5,18,37,15.906000
2022,10,5,18,38,16.663000
2022,10,5,18,39,16.952000
2022,10,5,18,40,16.872000
2022,10,5,18,41,14.520000
2022,10,5,18,42,16.774000
2022,10,5,18,43,15.887000
2022,10,5,18,44,14.456000
2022,10,5,18,45,15.089000
2022,10,5,18,46,15.164000
2022,10,5,18,47,15.678000
2022,10,5,18,48,14.068000
2022,10,5,18,49,15.900000
2022,10,5,18,50,15.759000
2022,10,5,18,51,15.056000
2022,10,5,18,52,15.553000
2022,10,5,18,53,14.228000
2022,10,5,18,54,15.187000
2022,10,5,18,55,15.520000
2022,10,5,18,56,15.893000
2022,10,5,18,57,14.197000
2022,10,5,18,58,14.539000
