2022,10,25,15,1,73.146000
2022,10,25,15,2,22.619000
2022,10,25,15,3,23.034000
2022,10,25,15,4,20.823000
2022,10,25,15,5,24.077000
2022,10,25,15,6,25.208000
2022,10,25,15,7,23.461000
2022,10,25,15,8,22.180000
2022,10,25,15,9,24.107000
2022,10,25,15,10,20.961000
2022,10,25,15,11,23.255000
2022,10,25,15,12,22.138000
2022,10,25,15,13,24.024000
2022,10,25,15,14,23.735000
2022,10,25,15,15,23.587000
2022,10,25,15,16,21.455000
2022,10,25,15,17,20.770000
2022,10,25,15,18,21.651000
2022,10,25,15,19,22.062000
2022,10,25,15,20,19.010000
2022,10,25,15,21,21.447000
2022,10,25,15,22,21.734000
2022,10,25,15,23,20.803000
2022,10,25,15,24,19.537000
2022,10,25,15,25,18.935000
2022,10,25,15,26,16.266000
2022,10,25,15,27,18.178000
2022,10,25,15,28,15.710000
2022,10,25,15,29,17.539000
2022,10,25,15,30,17.503000
2022,10,25,15,31,15.072000
2022,10,25,15,32,17.025000
2022,10,25,15,33,14.930000
2022,10,25,15,34,15.786000
2022,10,25,15,35,14.889000
2022,10,25,15,36,14.998000
2022,10,25,15,37,15.998000
2022,10,25,15,38,17.261000
2022,10,25,15,39,16.483000
2022,10,25,15,40,15.499000
2022,10,25,15,41,15.605000
2022,10,25,15,42,14.936000
2022,10,25,15,43,14.362000
2022,10,25,15,44,14.846000
2022,10,25,15,45,14.235000
2022,10,25,15,46,15.059000
2022,10,25,15,47,15.349000
2022,10,25,15,48,13.563000
2022,10,25,15,49,15.932000
2022,10,25,15,50,13.935000
2022,10,25,15,51,14.606000
2022,10,25,15,52,14.523000
2022,10,25,15,53,14.405000
2022,10,25,15,54,14.709000
2022,10,25,15,55,15.845000
2022,10,25,15,56,15.578000
2022,10,25,15,57,13.687000
2022,10,25,15,58,14.913000
