2022,10,25,0,10,87.251000
2022,10,25,0,20,28.685000
2022,10,25,0,30,19.285000
2022,10,25,0,40,22.317000
2022,10,25,0,50,21.567000
2022,10,25,1,0,15.836000
2022,10,25,1,10,19.697000
2022,10,25,1,20,18.463000
2022,10,25,1,30,18.680000
2022,10,25,1,40,16.574000
2022,10,25,1,50,14.502000
2022,10,25,2,0,17.324000
2022,10,25,2,10,15.489000
2022,10,25,2,20,14.455000
2022,10,25,2,30,14.880000
2022,10,25,2,40,11.717000
2022,10,25,2,50,15.140000
2022,10,25,3,0,13.399000
2022,10,25,3,10,12.069000
2022,10,25,3,20,11.563000
2022,10,25,3,30,11.770000
2022,10,25,3,40,12.393000
2022,10,25,3,50,10.873000
2022,10,25,4,0,11.739000
2022,10,25,4,10,11.706000
2022,10,25,4,20,11.841000
2022,10,25,4,30,12.945000
2022,10,25,4,40,15.266000
2022,10,25,4,50,15.724000
2022,10,25,5,0,19.128000
2022,10,25,5,10,18.006000
2022,10,25,5,20,23.233000
2022,10,25,5,30,20.277000
2022,10,25,5,40,28.239000
2022,10,25,5,50,31.540000
2022,10,25,6,0,33.431000
2022,10,25,6,10,32.219000
2022,10,25,6,20,31.361000
2022,10,25,6,30,36.591000
2022,10,25,6,40,38.373000
2022,10,25,6,50,31.117000
2022,10,25,7,0,25.641000
2022,10,25,7,10,26.096000
2022,10,25,7,20,25.294000
2022,10,25,7,30,27.160000
2022,10,25,7,40,26.218000
2022,10,25,7,50,26.205000
2022,10,25,8,0,24.241000
2022,10,25,8,10,22.614000
2022,10,25,8,20,25.177000
2022,10,25,8,30,26.638000
2022,10,25,8,40,23.218000
2022,10,25,8,50,21.400000
2022,10,25,9,0,19.958000
2022,10,25,9,10,18.209000
2022,10,25,9,20,16.787000
2022,10,25,9,30,14.732000
2022,10,25,9,40,14.508000
2022,10,25,9,50,17.140000
2022,10,25,10,0,18.354000
2022,10,25,10,10,17.551000
2022,10,25,10,20,17.841000
2022,10,25,10,30,16.209000
2022,10,25,10,40,15.268000
2022,10,25,10,50,15.396000
2022,10,25,11,0,15.254000
2022,10,25,11,10,15.457000
2022,10,25,11,20,14.197000
2022,10,25,11,30,14.283000
2022,10,25,11,40,13.319000
2022,10,25,11,50,14.931000
