2022,10,15,0,10,81.405000
2022,10,15,0,20,61.257000
2022,10,15,0,30,56.652000
2022,10,15,0,40,50.282000
2022,10,15,0,50,48.218000
2022,10,15,1,0,43.587000
2022,10,15,1,10,35.111000
2022,10,15,1,20,35.081000
2022,10,15,1,30,34.386000
2022,10,15,1,40,31.570000
2022,10,15,1,50,29.006000
2022,10,15,2,0,24.830000
2022,10,15,2,10,21.294000
2022,10,15,2,20,19.925000
2022,10,15,2,30,16.733000
2022,10,15,2,40,16.462000
2022,10,15,2,50,13.447000
2022,10,15,3,0,13.323000
2022,10,15,3,10,13.083000
2022,10,15,3,20,13.280000
2022,10,15,3,30,13.705000
2022,10,15,3,40,12.816000
2022,10,15,3,50,12.453000
2022,10,15,4,0,11.025000
2022,10,15,4,10,11.410000
2022,10,15,4,20,12.269000
2022,10,15,4,30,10.345000
2022,10,15,4,40,11.562000
2022,10,15,4,50,9.911000
2022,10,15,5,0,10.452000
2022,10,15,5,10,10.731000
2022,10,15,5,20,9.814000
2022,10,15,5,30,11.326000
2022,10,15,5,40,10.578000
2022,10,15,5,50,10.967000
2022,10,15,6,0,11.907000
2022,10,15,6,10,11.304000
2022,10,15,6,20,12.049000
2022,10,15,6,30,12.066000
2022,10,15,6,40,12.974000
2022,10,15,6,50,13.752000
2022,10,15,7,0,14.706000
2022,10,15,7,10,13.332000
2022,10,15,7,20,13.398000
2022,10,15,7,30,14.615000
2022,10,15,7,40,13.713000
2022,10,15,7,50,15.637000
2022,10,15,8,0,16.820000
2022,10,15,8,10,14.809000
2022,10,15,8,20,17.951000
2022,10,15,8,30,19.461000
2022,10,15,8,40,19.652000
2022,10,15,8,50,20.823000
2022,10,15,9,0,19.632000
2022,10,15,9,10,20.667000
2022,10,15,9,20,20.328000
2022,10,15,9,30,19.906000
2022,10,15,9,40,20.373000
2022,10,15,9,50,20.883000
2022,10,15,10,0,20.898000
2022,10,15,10,10,20.008000
2022,10,15,10,20,19.556000
2022,10,15,10,30,22.838000
2022,10,15,10,40,23.038000
2022,10,15,10,50,22.543000
2022,10,15,11,0,20.715000
2022,10,15,11,10,20.188000
2022,10,15,11,20,20.020000
2022,10,15,11,30,18.937000
2022,10,15,11,40,16.211000
2022,10,15,11,50,20.710000
