2022,10,15,9,1,72.053000
2022,10,15,9,2,31.039000
2022,10,15,9,3,16.074000
2022,10,15,9,4,12.794000
2022,10,15,9,5,11.844000
2022,10,15,9,6,12.121000
2022,10,15,9,7,13.337000
2022,10,15,9,8,14.229000
2022,10,15,9,9,15.424000
2022,10,15,9,10,16.933000
2022,10,15,9,11,15.119000
2022,10,15,9,12,14.702000
2022,10,15,9,13,16.034000
2022,10,15,9,14,12.981000
2022,10,15,9,15,13.604000
2022,10,15,9,16,15.177000
2022,10,15,9,17,15.676000
2022,10,15,9,18,15.401000
2022,10,15,9,19,15.151000
2022,10,15,9,20,16.488000
2022,10,15,9,21,15.263000
2022,10,15,9,22,14.553000
2022,10,15,9,23,13.188000
2022,10,15,9,24,13.936000
2022,10,15,9,25,14.945000
2022,10,15,9,26,13.049000
2022,10,15,9,27,14.881000
2022,10,15,9,28,15.111000
2022,10,15,9,29,15.513000
2022,10,15,9,30,14.505000
2022,10,15,9,31,15.862000
2022,10,15,9,32,16.033000
2022,10,15,9,33,14.290000
2022,10,15,9,34,11.685000
2022,10,15,9,35,14.413000
2022,10,15,9,36,14.305000
2022,10,15,9,37,15.462000
2022,10,15,9,38,14.302000
2022,10,15,9,39,15.951000
2022,10,15,9,40,14.032000
2022,10,15,9,41,15.821000
2022,10,15,9,42,15.113000
2022,10,15,9,43,15.292000
2022,10,15,9,44,14.811000
2022,10,15,9,45,15.131000
2022,10,15,9,46,15.162000
2022,10,15,9,47,15.641000
2022,10,15,9,48,14.956000
2022,10,15,9,49,14.818000
2022,10,15,9,50,13.722000
2022,10,15,9,51,15.067000
2022,10,15,9,52,14.265000
2022,10,15,9,53,13.660000
2022,10,15,9,54,13.434000
2022,10,15,9,55,14.683000
2022,10,15,9,56,13.459000
2022,10,15,9,57,13.801000
2022,10,15,9,58,14.903000
