0,27.583
1,15.994
2,21.939
3,17.729
4,24.659
5,15.201
6,15.462
7,15.446
8,24.714
9,15.518
10,24.775
11,15.447
12,24.724
13,24.731
14,15.682
15,15.592
16,15.584
17,15.586
18,15.603
19,25.265
20,21.868
21,21.861
22,21.844
23,23.991
24,17.628
25,26.71
26,21.821
27,21.826
28,24.697
29,15.533
30,15.467
31,18.319
32,21.82
33,15.542
34,22.287
35,21.88
36,15.488
37,21.949
38,21.878
39,18.391
40,18.394
41,20.444
42,15.504
43,24.809
44,24.79
45,23.921
46,18.458
47,24.837
48,17.537
49,17.545
50,27.086
51,26.974
52,26.77
53,27.083
54,27.04
55,27.223
56,27.229
57,26.882
58,26.814
59,26.698
60,26.491
61,26.37
62,25.731
63,26.367
64,26.89
65,25.541
66,26.372
67,24.868
68,26.338
69,26.566
70,24.857
71,25.112
72,19.811
73,25.069
74,24.863
75,26.877
76,25.578
77,26.309
78,27.007
79,25.461
80,24.781
81,24.727
82,25.535
83,24.851
84,26.582
85,26.041
86,25.033
87,25.394
88,24.953
89,26.347
90,25.572
91,26.878
92,25.586
93,27.043
94,24.875
95,27.033
96,24.94
97,24.926
98,25.076
99,25.645
