0,2.441
1,2.372
2,1.89
3,0.45
4,1.878
5,1.806
6,1.763
7,2.256
8,2.15
9,0.285
10,0.395
11,1.818
12,1.713
13,0.286
14,1.83
15,1.846
16,0.358
17,1.833
18,0.344
19,0.703
20,1.834
21,0.354
22,1.782
23,0.407
24,0.25
25,0.804
26,1.787
27,0.412
28,0.289
29,1.765
30,0.305
31,0.411
32,0.408
33,2.205
34,1.83
35,1.832
36,0.298
37,0.4
38,1.833
39,0.352
40,1.716
41,0.298
42,0.702
43,0.747
44,1.721
45,1.781
46,0.185
47,0.395
48,0.232
49,0.345
50,1.787
51,1.828
52,0.396
53,1.747
54,0.406
55,0.79
56,0.395
57,0.347
58,0.393
59,1.781
60,0.299
61,1.883
62,0.298
63,0.409
64,0.413
65,0.453
66,1.718
67,1.84
68,0.461
69,0.378
70,1.826
71,2.28
72,0.362
73,0.297
74,0.346
75,0.406
76,0.41
77,0.392
78,1.65
79,0.439
80,1.865
81,1.829
82,0.293
83,0.443
84,0.278
85,0.402
86,0.308
87,0.278
88,0.443
89,0.796
90,0.394
91,0.286
92,1.769
93,1.828
94,2.166
95,1.815
96,0.392
97,0.345
98,1.66
99,0.394
100,0.441
101,1.763
102,1.799
103,0.377
104,0.353
105,1.76
106,0.414
107,0.393
108,1.825
109,1.781
110,0.36
111,0.846
112,0.368
113,0.419
114,0.761
115,1.834
116,0.356
117,0.354
118,1.805
119,0.302
120,0.815
121,1.885
122,0.439
123,2.301
124,0.368
125,0.296
126,1.909
127,0.247
128,1.873
129,1.9
130,1.932
131,1.876
132,1.897
133,0.414
134,0.302
135,0.349
136,0.479
137,0.357
138,1.813
139,0.482
140,0.357
141,0.233
142,0.402
143,0.356
144,0.457
145,0.347
146,1.865
147,1.75
148,1.756
149,0.361
150,0.359
151,0.413
152,0.716
153,0.462
154,0.462
155,0.312
156,0.806
157,1.849
158,0.408
159,1.791
160,0.406
161,0.304
162,0.241
163,0.641
164,0.76
165,2.1
166,1.879
167,0.339
168,0.452
169,0.799
170,2.178
171,0.455
172,0.402
173,2.177
174,0.403
175,0.41
176,2.24
177,0.759
178,1.826
179,1.732
180,0.451
181,1.863
182,0.35
183,0.807
184,0.399
185,0.453
186,1.701
187,1.831
188,0.399
189,0.355
190,0.408
191,1.821
192,1.687
193,0.264
194,1.871
195,2.088
196,0.318
197,0.462
198,0.306
199,0.395
200,1.742
201,1.85
202,1.85
203,1.845
204,2.285
205,1.813
206,0.422
207,2.353
208,0.435
209,1.91
210,0.434
211,0.458
212,1.999
213,1.857
214,1.975
215,0.487
216,0.451
217,1.928
218,0.376
219,0.788
220,1.796
221,0.368
222,0.423
223,0.431
224,0.421
225,0.766
226,0.688
227,1.867
228,0.412
229,1.912
230,0.456
231,2.326
232,1.783
233,0.413
234,0.357
235,0.444
236,1.743
237,1.817
238,0.352
239,0.797
240,0.35
241,1.863
242,0.409
243,0.397
244,0.455
245,0.457
246,0.433
247,0.355
248,0.302
249,0.459
250,1.895
251,0.403
252,1.821
253,1.721
254,0.408
255,1.861
256,1.878
257,0.307
258,0.408
259,1.91
260,2.279
261,1.829
262,1.833
263,0.436
264,0.417
265,0.398
266,1.905
267,0.254
268,2.12
269,1.774
270,1.879
271,1.869
272,1.911
273,1.896
274,0.428
275,0.827
276,0.361
277,1.808
278,0.347
279,0.413
280,1.895
281,0.404
282,0.342
283,0.456
284,0.356
285,0.351
286,0.35
287,1.835
288,1.832
289,1.703
290,1.851
291,0.357
292,0.35
293,0.303
294,1.737
295,1.822
296,0.41
297,0.425
298,0.791
299,0.393
300,0.405
301,1.731
302,0.304
303,0.848
304,0.456
305,1.787
306,0.352
307,0.41
308,1.73
309,0.408
310,0.797
311,1.671
312,1.824
313,0.297
314,1.726
315,2.068
316,2.121
317,0.29
318,1.723
319,0.355
320,0.29
321,0.406
322,1.847
323,0.4
324,0.803
325,1.84
326,0.851
327,1.775
328,1.604
329,0.355
330,0.351
331,0.353
332,0.269
333,0.197
334,0.798
335,1.83
336,1.782
337,0.849
338,0.806
339,2.12
340,0.359
341,1.815
342,0.352
343,0.4
344,1.79
345,0.451
346,1.821
347,0.404
348,1.687
349,0.349
350,1.669
351,0.452
352,0.736
353,1.777
354,0.342
355,0.243
356,0.405
357,0.404
358,0.296
359,0.451
360,0.392
361,0.407
362,1.633
363,0.405
364,1.676
365,2.12
366,0.804
367,1.787
368,0.323
369,0.291
370,1.678
371,0.249
372,0.411
373,1.66
374,1.726
375,0.349
376,1.87
377,0.353
378,1.822
379,0.797
380,0.407
381,1.838
382,0.455
383,0.305
384,0.404
385,0.265
386,1.788
387,1.886
388,1.837
389,0.415
390,0.408
391,0.454
392,1.782
393,1.833
394,1.78
395,0.464
396,0.406
397,0.456
398,0.399
399,1.781
400,0.409
401,0.462
402,1.839
403,1.792
404,1.784
405,1.706
406,0.299
407,0.289
408,1.786
409,1.777
410,1.838
411,0.243
412,0.299
413,1.84
414,0.683
415,0.407
416,1.78
417,0.415
418,1.681
419,0.398
420,0.355
421,0.402
422,0.197
423,0.353
424,0.401
425,2.232
426,1.881
427,0.453
428,0.462
429,0.792
430,0.195
431,0.456
432,0.401
433,0.307
434,0.449
435,0.369
436,1.831
437,1.833
438,1.801
439,0.359
440,0.306
441,0.352
442,0.455
443,0.406
444,0.288
445,0.455
446,0.306
447,0.243
448,0.356
449,0.376
450,0.397
451,1.77
452,0.407
453,1.797
454,0.302
455,0.402
456,1.74
457,1.728
458,1.687
459,0.454
460,0.353
461,1.847
462,1.838
463,0.353
464,0.353
465,1.902
466,0.851
467,1.783
468,0.353
469,1.683
470,0.407
471,0.36
472,2.122
473,0.254
474,0.307
475,0.353
476,1.778
477,0.748
478,1.84
479,0.299
480,1.771
481,0.304
482,0.431
483,0.298
484,0.453
485,1.882
486,0.451
487,0.453
488,0.36
489,0.406
490,2.12
491,1.72
492,0.407
493,1.788
494,0.453
495,0.754
496,1.81
497,1.854
498,1.825
499,0.463
500,0.385
501,0.43
502,0.342
503,0.365
504,1.706
505,0.413
506,0.332
507,0.332
508,0.385
509,1.839
510,0.381
511,0.796
512,0.799
513,0.29
514,0.329
515,0.77
516,1.648
517,0.717
518,1.862
519,0.366
520,1.836
521,1.816
522,1.724
523,0.364
524,0.777
525,1.752
526,1.794
527,0.717
528,0.258
529,0.367
530,0.257
531,0.365
532,0.757
533,0.799
534,0.221
535,0.374
536,0.396
537,1.678
538,1.706
539,0.326
540,0.708
541,0.358
542,0.277
543,0.338
544,1.622
545,0.332
546,0.368
547,1.828
548,0.757
549,0.387
550,1.73
551,1.701
552,1.681
553,1.732
554,0.365
555,1.881
556,1.79
557,1.768
558,1.775
559,2.129
560,0.263
561,0.365
562,0.31
563,0.385
564,1.622
565,0.175
566,0.363
567,0.4
568,2.227
569,1.805
570,1.852
571,1.782
572,0.372
573,0.398
574,0.21
575,0.386
576,0.339
577,0.341
578,0.398
579,0.378
580,0.259
581,0.664
582,0.363
583,0.229
584,1.785
585,0.375
586,1.631
587,0.411
588,1.588
589,0.369
590,0.31
591,0.357
592,0.392
593,0.284
594,0.622
595,1.706
596,1.813
597,1.792
598,2.215
599,0.333
600,0.35
601,0.332
602,2.123
603,0.277
604,0.262
605,1.792
606,1.807
607,1.73
608,0.372
609,0.329
610,0.364
611,1.742
612,0.392
613,0.31
614,0.316
615,0.409
616,0.741
617,0.376
618,1.691
619,1.805
620,0.377
621,0.313
622,0.733
623,1.641
624,1.814
625,2.123
626,1.812
627,0.404
628,1.804
629,0.16
630,2.274
631,2.036
632,1.751
633,0.378
634,0.674
635,0.722
636,0.385
637,1.755
638,1.725
639,0.385
640,1.814
641,1.815
642,2.099
643,0.237
644,0.427
645,0.352
646,1.809
