0,103.683
1,103.573
2,103.969
3,104.02
4,103.942
5,103.874
6,103.847
7,103.957
8,103.995
9,103.908
10,103.949
11,103.791
12,104.121
13,103.841
14,103.985
15,103.942
16,104.094
17,104.177
18,104.005
19,103.981
20,103.864
21,103.922
22,103.787
23,103.777
24,103.891
25,103.981
26,103.811
27,103.893
28,104.086
29,104.114
30,104.254
31,104.11
32,104.025
33,103.986
34,104.039
35,104.057
36,104.103
37,103.98
38,103.93
39,103.89
40,103.986
41,103.993
42,104.031
43,104.067
44,104.178
45,104.044
46,103.885
47,103.833
48,103.807
49,103.93
50,44.857
51,87.616
52,79.953
53,96.874
54,69.033
55,61.679
56,52.085
57,52.112
58,70.836
59,76.317
60,58.9
61,77.764
62,76.491
63,78.239
64,84.862
65,76.439
66,67.412
67,85.789
68,85.665
69,76.637
70,76.609
71,76.317
72,76.407
73,76.23
74,76.405
75,74.321
76,74.9
77,94.902
78,67.172
79,84.011
80,84.122
81,74.345
82,83.975
83,92.675
84,93.397
85,74.775
86,85.709
87,74.908
88,84.27
89,76.415
90,74.868
91,83.827
92,83.321
93,86.504
94,75.315
95,74.274
96,75.992
97,70.488
98,76.006
99,74.347
