0,0.182
1,0.11
2,0.076
3,0.066
4,0.085
5,0.07
6,0.04
7,0.069
8,0.047
9,0.074
10,0.067
11,0.068
12,0.072
13,0.045
14,0.083
15,0.052
16,0.043
17,0.049
18,0.073
19,0.038
20,0.066
21,0.038
22,0.068
23,0.066
24,0.041
25,0.04
26,0.068
27,0.048
28,0.042
29,0.068
30,0.078
31,0.068
32,0.046
33,0.045
34,0.072
35,0.046
36,0.04
37,0.069
38,0.067
39,0.068
40,0.048
41,0.075
42,0.071
43,0.065
44,0.072
45,0.072
46,0.065
47,0.038
48,0.038
49,0.039
50,0.076
51,0.049
52,0.078
53,0.075
54,0.053
55,0.075
56,0.076
57,0.049
58,0.075
59,0.076
60,0.075
61,0.075
62,0.074
63,0.048
64,0.048
65,0.054
66,0.05
67,0.075
68,0.076
69,0.076
70,0.048
71,0.049
72,0.048
73,0.048
74,0.076
75,0.076
76,0.084
77,0.074
78,0.076
79,0.075
80,0.075
81,0.075
82,0.048
83,0.075
84,0.075
85,0.049
86,0.074
87,0.058
88,0.048
89,0.075
90,0.048
91,0.048
92,0.078
93,0.051
94,0.049
95,0.078
96,0.052
97,0.076
98,0.048
99,0.049
