0,0.552
1,0.406
2,0.392
3,0.391
4,0.387
5,0.375
6,0.38
7,0.388
8,0.379
9,0.376
10,0.379
11,0.365
12,0.372
13,0.348
14,0.366
15,0.342
16,0.38
17,0.375
18,0.374
19,0.371
20,0.374
21,0.383
22,0.361
23,0.348
24,0.381
25,0.373
26,0.381
27,0.374
28,0.376
29,0.394
30,0.373
31,0.381
32,0.377
33,0.358
34,0.375
35,0.373
36,0.385
37,0.376
38,0.378
39,0.368
40,0.413
41,0.378
42,0.362
43,0.369
44,0.379
45,0.394
46,0.364
47,0.37
48,0.368
49,0.33
50,0.244
51,0.27
52,0.264
53,0.232
54,0.185
55,0.189
56,0.188
57,0.225
58,0.246
59,0.216
60,0.207
61,0.274
62,0.241
63,0.181
64,0.286
65,0.252
66,0.169
67,0.252
68,0.286
69,0.228
70,0.256
71,0.22
72,0.296
73,0.231
74,0.147
75,0.281
76,0.162
77,0.098
78,0.203
79,0.294
80,0.287
81,0.278
82,0.189
83,0.242
84,0.225
85,0.308
86,0.216
87,0.23
88,0.138
89,0.278
90,0.112
91,0.284
92,0.2
93,0.305
94,0.298
95,0.168
96,0.277
97,0.244
98,0.161
99,0.317
