0,15.336
1,12.962
2,12.935
3,14.649
4,12.905
5,12.914
6,12.941
7,14.685
8,12.909
9,12.918
10,12.925
11,12.916
12,12.971
13,12.886
14,12.917
15,12.737
16,12.66
17,12.705
18,14.981
19,12.705
20,12.705
21,12.726
22,12.731
23,12.736
24,12.751
25,12.733
26,12.74
27,12.742
28,15.0
29,14.465
30,12.758
31,14.491
32,12.71
33,12.702
34,12.73
35,12.7
36,12.696
37,14.423
38,12.718
39,12.72
40,12.722
41,12.782
42,12.729
43,14.463
44,12.725
45,12.774
46,12.744
47,12.757
48,12.78
49,12.747
50,12.106
51,9.407
52,9.942
53,10.489
54,13.315
55,11.153
56,12.266
57,9.414
58,10.473
59,12.61
60,9.271
61,9.281
62,13.189
63,9.27
64,12.058
65,10.992
66,9.218
67,10.96
68,13.232
69,10.958
70,11.502
71,9.236
72,11.466
73,9.139
74,9.164
75,9.172
76,9.16
77,10.213
78,9.699
79,10.879
80,9.158
81,11.322
82,10.874
83,12.386
84,11.858
85,10.893
86,12.399
87,11.329
88,13.067
89,10.928
90,10.889
91,10.23
92,11.32
93,10.869
94,11.918
95,10.22
96,12.364
97,9.147
98,10.874
99,9.137
