0,0.102
1,0.027
2,0.012
3,0.018
4,0.012
5,0.014
6,0.013
7,0.026
8,0.012
9,0.011
10,0.015
11,0.008
12,0.013
13,0.012
14,0.011
15,0.013
16,0.015
17,0.013
18,0.013
19,0.016
20,0.011
21,0.012
22,0.012
23,0.011
24,0.012
25,0.014
26,0.011
27,0.011
28,0.009
29,0.01
30,0.011
31,0.012
32,0.011
33,0.011
34,0.011
35,0.013
36,0.011
37,0.01
38,0.01
39,0.011
40,0.011
41,0.01
42,0.011
43,0.011
44,0.011
45,0.01
46,0.011
47,0.01
48,0.012
49,0.013
50,0.036
51,0.037
52,0.04
53,0.037
54,0.036
55,0.037
56,0.036
57,0.036
58,0.037
59,0.034
60,0.033
61,0.033
62,0.033
63,0.033
64,0.033
65,0.034
66,0.033
67,0.033
68,0.033
69,0.034
70,0.033
71,0.034
72,0.036
73,0.034
74,0.034
75,0.036
76,0.034
77,0.033
78,0.034
79,0.034
80,0.039
81,0.034
82,0.033
83,0.033
84,0.035
85,0.034
86,0.034
87,0.034
88,0.033
89,0.033
90,0.033
91,0.034
92,0.033
93,0.033
94,0.036
95,0.034
96,0.036
97,0.033
98,0.034
99,0.037
