0,34.863
1,30.396
2,29.656
3,34.731
4,34.759
5,29.612
6,29.627
7,34.772
8,29.676
9,34.777
10,34.782
11,34.83
12,29.653
13,34.804
14,29.658
15,29.715
16,34.777
17,29.697
18,29.641
19,29.689
20,29.676
21,34.818
22,29.689
23,34.849
24,29.653
25,34.752
26,29.628
27,29.639
28,29.611
29,34.949
30,29.854
31,29.822
32,29.837
33,29.804
34,29.824
35,34.935
36,29.816
37,29.801
38,29.852
39,35.13
40,34.935
41,29.772
42,29.821
43,34.901
44,29.795
45,29.769
46,29.79
47,29.75
48,29.763
49,29.777
50,29.657
51,34.796
52,29.639
53,31.309
54,31.429
55,29.604
56,31.313
57,31.308
58,29.182
59,24.122
60,29.224
61,32.62
62,27.514
63,29.179
64,32.671
65,27.519
66,32.7
67,29.658
68,29.244
69,32.669
70,25.487
71,22.01
72,29.008
73,25.528
74,29.42
75,23.388
76,16.067
77,23.387
78,31.489
79,18.469
80,16.099
81,23.387
82,23.399
83,18.182
84,23.158
85,31.671
86,19.854
87,13.737
88,28.651
89,31.541
90,28.65
91,22.759
92,28.73
93,28.745
94,31.975
95,31.143
96,19.874
97,19.829
98,22.709
99,28.862
