0,7.619
1,7.282
2,6.771
3,5.209
4,4.866
5,3.568
6,3.54
7,3.318
8,2.954
9,3.171
10,2.856
11,2.63
12,2.135
13,1.846
14,1.779
15,1.87
16,1.9
17,1.983
18,2.053
19,1.594
20,1.656
21,1.586
22,1.391
23,1.63
24,1.431
25,1.983
26,1.843
27,1.808
28,1.871
29,2.127
30,2.16
31,2.095
32,1.984
33,1.984
34,1.983
35,2.1
36,1.94
37,1.931
38,1.869
39,1.637
40,1.6
41,2.31
42,1.804
43,1.71
44,1.728
45,1.741
46,1.721
47,1.99
48,1.745
49,1.964
50,2.222
51,2.339
52,2.299
53,2.2
54,2.339
55,2.209
56,2.212
57,2.203
58,2.552
59,2.303
60,2.18
61,2.223
62,2.577
63,2.6
64,2.502
65,2.619
66,2.709
67,2.746
68,2.718
69,2.657
70,2.721
71,2.666
72,2.662
73,2.694
74,2.692
75,2.735
76,2.61
77,2.692
78,2.575
79,2.783
80,2.56
81,2.499
82,2.503
83,2.517
84,2.48
85,2.55
86,2.479
87,2.478
88,2.468
89,2.525
90,2.542
91,2.522
92,2.545
93,2.53
94,2.524
95,2.543
96,2.573
97,2.569
98,2.56
99,2.535
100,2.445
